2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: 3.7
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: i 8
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: 3.8
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: i 9
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: 3.9
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: i 10
2024-02-12 22:33:05.795 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: 3.10
2024-02-12 22:33:05.796 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: i 11
2024-02-12 22:33:05.796 [AWT-EventQueue-0] WARN  ModifiedQueue@985028874 - take too long net.home.main.simple.TestScreen$$Lambda$260/0x0000000800e05000@40893bd0
2024-02-12 22:33:05.796 [AWT-EventQueue-0] INFO   - [TestScreen{println:77}]: 3.11
